doi,Materials_1,Polymer_1,conjugation_1,Isomer_1,CentroSymmetry_1,mu_e_1,mu_h_1,E_LUMO (eV)_1,E_HOMO (eV)_1,Materials_2,Polymer_2,conjugation_2,Isomer_2,CentroSymmetry_2,mu_e_2,mu_h_2,E_LUMO (eV)_2,E_HOMO (eV)_2
10.1002/adfm.201805994,PIIG-T2,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc(-c4ccc(*)s4)s3)ccc21,1,0.0,1,0.01,0.09,-3.99,-5.63,IID-oFBT (NohYY PIIG-oFBT2),*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3sc(-c4cc(F)c(*)s4)cc3F)ccc21,1,0.0,1,0.09,0.09,-4.18,-5.86
10.1002/adfm.201805994,IIDFBT (NohYY PIIG-iFBT2),*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3cc(F)c(-c4sc(*)cc4F)s3)ccc21,1,0.0,1,0.05,0.12,-4.17,-5.8,IID-oFBT (NohYY PIIG-oFBT2),*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3sc(-c4cc(F)c(*)s4)cc3F)ccc21,1,0.0,1,0.09,0.09,-4.18,-5.86
10.1002/adfm.201907452,SeDPP-FBT (pDPSe-DTF2),*c1cc(F)c(-c2sc(-c3ccc(C4=C5C(=O)N(C)C(c6ccc(*)[se]6)=C5C(=O)N4C)[se]3)cc2F)s1,1,0.0,1,0.0,0.95,-3.97,-5.3,pDPF-DTF2,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5cc(F)c(-c6sc(*)cc6F)s5)o4)=C3C(=O)N2C)o1,1,0.0,1,0.0,0.61,-3.93,-5.39
10.1002/adfm.201907452,SeDPP-FBT (pDPSe-DTF2),*c1cc(F)c(-c2sc(-c3ccc(C4=C5C(=O)N(C)C(c6ccc(*)[se]6)=C5C(=O)N4C)[se]3)cc2F)s1,1,0.0,1,0.0,0.95,-3.97,-5.3,pDPPy-DTF2,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5cc(F)c(-c6sc(*)cc6F)s5)cn4)=C3C(=O)N2C)nc1,1,0.0,1,0.0,0.21,-4.06,-5.78
10.1002/adfm.201907452,pDPF-DTF2,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5cc(F)c(-c6sc(*)cc6F)s5)o4)=C3C(=O)N2C)o1,1,0.0,1,0.0,0.61,-3.93,-5.39,pDPPy-DTF2,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5cc(F)c(-c6sc(*)cc6F)s5)cn4)=C3C(=O)N2C)nc1,1,0.0,1,0.0,0.21,-4.06,-5.78
10.1002/adfm.201910235,PDPPFT,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5sc(*)c(F)c5F)s4)=C3C(=O)N2C)s1,1,0.0,0,0.24,0.78,-3.68,-5.34,PTFDFT,*c1ccc(C2=C3C(=O)N4C=Cc5cc(-c6sc(*)c(F)c6F)sc5C4=C3C(=O)N2C)s1,1,0.0,0,2.23,1.08,-3.79,-5.28
10.1002/adfm.202009359,NBA-BT,*c1ccc(-c2ccc(-c3cc4c5c(c(*)cc6c5c3C(=O)N6C)C(=O)N4C)s2)s1,1,0.0,1,0.4,0.0,-3.48,-5.59,NBA-TVT,*c1ccc(/C=C/c2ccc(-c3cc4c5c(c(*)cc6c5c3C(=O)N6C)C(=O)N4C)s2)s1,1,0.0,1,1.85,0.0,-3.5,-5.51
10.1002/adfm.202009359,NBA-BT,*c1ccc(-c2ccc(-c3cc4c5c(c(*)cc6c5c3C(=O)N6C)C(=O)N4C)s2)s1,1,0.0,1,0.4,0.0,-3.48,-5.59,NBA-DTBT,*c1ccc(-c2ccc(-c3ccc(-c4cc5c6c(c(*)cc7c6c4C(=O)N7C)C(=O)N5C)s3)c3nsnc23)s1,1,0.0,0,3.25,0.0,-3.57,-5.57
10.1002/adfm.202009359,NBA-BT,*c1ccc(-c2ccc(-c3cc4c5c(c(*)cc6c5c3C(=O)N6C)C(=O)N4C)s2)s1,1,0.0,1,0.4,0.0,-3.48,-5.59,NBA-DTBTff,*c1ccc(-c2c(F)c(F)c(-c3ccc(-c4cc5c6c(c(*)cc7c6c4C(=O)N7C)C(=O)N5C)s3)c3nsnc23)s1,1,0.0,0,4.46,0.0,-3.59,-5.92
10.1002/adfm.202009359,NBA-TVT,*c1ccc(/C=C/c2ccc(-c3cc4c5c(c(*)cc6c5c3C(=O)N6C)C(=O)N4C)s2)s1,1,0.0,1,1.85,0.0,-3.5,-5.51,NBA-DTBT,*c1ccc(-c2ccc(-c3ccc(-c4cc5c6c(c(*)cc7c6c4C(=O)N7C)C(=O)N5C)s3)c3nsnc23)s1,1,0.0,0,3.25,0.0,-3.57,-5.57
10.1002/adfm.202009359,NBA-TVT,*c1ccc(/C=C/c2ccc(-c3cc4c5c(c(*)cc6c5c3C(=O)N6C)C(=O)N4C)s2)s1,1,0.0,1,1.85,0.0,-3.5,-5.51,NBA-DTBTff,*c1ccc(-c2c(F)c(F)c(-c3ccc(-c4cc5c6c(c(*)cc7c6c4C(=O)N7C)C(=O)N5C)s3)c3nsnc23)s1,1,0.0,0,4.46,0.0,-3.59,-5.92
10.1002/adfm.202009359,NBA-DTBT,*c1ccc(-c2ccc(-c3ccc(-c4cc5c6c(c(*)cc7c6c4C(=O)N7C)C(=O)N5C)s3)c3nsnc23)s1,1,0.0,0,3.25,0.0,-3.57,-5.57,NBA-DTBTff,*c1ccc(-c2c(F)c(F)c(-c3ccc(-c4cc5c6c(c(*)cc7c6c4C(=O)N7C)C(=O)N5C)s3)c3nsnc23)s1,1,0.0,0,4.46,0.0,-3.59,-5.92
10.1002/adfm.202104881,FDPP-F,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)o5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.89,-3.25,-5.22,FDPP-T,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)s5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.09,-3.31,-5.2
10.1002/adfm.202104881,FDPP-F,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)o5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.89,-3.25,-5.22,FDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.25,-3.32,-5.21
10.1002/adfm.202104881,FDPP-F,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)o5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.89,-3.25,-5.22,TDPP-F,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)s5)=C4C(=O)N3C)s2)o1,1,0.0,0,0.0,0.56,-3.26,-5.1
10.1002/adfm.202104881,FDPP-F,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)o5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.89,-3.25,-5.22,TDPP-T,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.0,2.53,-3.2,-5.2
10.1002/adfm.202104881,FDPP-F,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)o5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.89,-3.25,-5.22,TDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.0,3.19,-3.28,-5.16
10.1002/adfm.202104881,FDPP-F,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)o5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.89,-3.25,-5.22,SeDPP-F,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)[se]5)=C4C(=O)N3C)[se]2)o1,1,0.0,0,0.0,0.87,-3.32,-5.04
10.1002/adfm.202104881,FDPP-F,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)o5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.89,-3.25,-5.22,SeDPP-T,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)[se]5)=C4C(=O)N3C)[se]2)s1,1,0.0,0,0.0,1.7,-3.33,-5.04
10.1002/adfm.202104881,FDPP-F,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)o5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.89,-3.25,-5.22,SeDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)[se]4)=C3C(=O)N2C)[se]1,1,0.0,0,0.0,2.57,-3.36,-5.05
10.1002/adfm.202104881,FDPP-T,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)s5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.09,-3.31,-5.2,FDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.25,-3.32,-5.21
10.1002/adfm.202104881,FDPP-T,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)s5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.09,-3.31,-5.2,TDPP-F,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)s5)=C4C(=O)N3C)s2)o1,1,0.0,0,0.0,0.56,-3.26,-5.1
10.1002/adfm.202104881,FDPP-T,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)s5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.09,-3.31,-5.2,TDPP-T,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.0,2.53,-3.2,-5.2
10.1002/adfm.202104881,FDPP-T,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)s5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.09,-3.31,-5.2,TDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.0,3.19,-3.28,-5.16
10.1002/adfm.202104881,FDPP-T,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)s5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.09,-3.31,-5.2,SeDPP-F,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)[se]5)=C4C(=O)N3C)[se]2)o1,1,0.0,0,0.0,0.87,-3.32,-5.04
10.1002/adfm.202104881,FDPP-T,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)s5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.09,-3.31,-5.2,SeDPP-T,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)[se]5)=C4C(=O)N3C)[se]2)s1,1,0.0,0,0.0,1.7,-3.33,-5.04
10.1002/adfm.202104881,FDPP-T,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)s5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.09,-3.31,-5.2,SeDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)[se]4)=C3C(=O)N2C)[se]1,1,0.0,0,0.0,2.57,-3.36,-5.05
10.1002/adfm.202104881,FDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.25,-3.32,-5.21,TDPP-F,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)s5)=C4C(=O)N3C)s2)o1,1,0.0,0,0.0,0.56,-3.26,-5.1
10.1002/adfm.202104881,FDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.25,-3.32,-5.21,TDPP-T,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.0,2.53,-3.2,-5.2
10.1002/adfm.202104881,FDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.25,-3.32,-5.21,TDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.0,3.19,-3.28,-5.16
10.1002/adfm.202104881,FDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.25,-3.32,-5.21,SeDPP-F,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)[se]5)=C4C(=O)N3C)[se]2)o1,1,0.0,0,0.0,0.87,-3.32,-5.04
10.1002/adfm.202104881,FDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.25,-3.32,-5.21,SeDPP-T,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)[se]5)=C4C(=O)N3C)[se]2)s1,1,0.0,0,0.0,1.7,-3.33,-5.04
10.1002/adfm.202104881,FDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)o4)=C3C(=O)N2C)o1,1,0.0,0,0.0,0.25,-3.32,-5.21,SeDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)[se]4)=C3C(=O)N2C)[se]1,1,0.0,0,0.0,2.57,-3.36,-5.05
10.1002/adfm.202104881,TDPP-F,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)s5)=C4C(=O)N3C)s2)o1,1,0.0,0,0.0,0.56,-3.26,-5.1,TDPP-T,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.0,2.53,-3.2,-5.2
10.1002/adfm.202104881,TDPP-F,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)s5)=C4C(=O)N3C)s2)o1,1,0.0,0,0.0,0.56,-3.26,-5.1,TDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.0,3.19,-3.28,-5.16
10.1002/adfm.202104881,TDPP-F,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)s5)=C4C(=O)N3C)s2)o1,1,0.0,0,0.0,0.56,-3.26,-5.1,SeDPP-F,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)[se]5)=C4C(=O)N3C)[se]2)o1,1,0.0,0,0.0,0.87,-3.32,-5.04
10.1002/adfm.202104881,TDPP-F,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)s5)=C4C(=O)N3C)s2)o1,1,0.0,0,0.0,0.56,-3.26,-5.1,SeDPP-T,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)[se]5)=C4C(=O)N3C)[se]2)s1,1,0.0,0,0.0,1.7,-3.33,-5.04
10.1002/adfm.202104881,TDPP-F,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)s5)=C4C(=O)N3C)s2)o1,1,0.0,0,0.0,0.56,-3.26,-5.1,SeDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)[se]4)=C3C(=O)N2C)[se]1,1,0.0,0,0.0,2.57,-3.36,-5.05
10.1002/adfm.202104881,TDPP-T,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.0,2.53,-3.2,-5.2,TDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.0,3.19,-3.28,-5.16
10.1002/adfm.202104881,TDPP-T,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.0,2.53,-3.2,-5.2,SeDPP-F,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)[se]5)=C4C(=O)N3C)[se]2)o1,1,0.0,0,0.0,0.87,-3.32,-5.04
10.1002/adfm.202104881,TDPP-T,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.0,2.53,-3.2,-5.2,SeDPP-T,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)[se]5)=C4C(=O)N3C)[se]2)s1,1,0.0,0,0.0,1.7,-3.33,-5.04
10.1002/adfm.202104881,TDPP-T,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.0,2.53,-3.2,-5.2,SeDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)[se]4)=C3C(=O)N2C)[se]1,1,0.0,0,0.0,2.57,-3.36,-5.05
10.1002/adfm.202104881,TDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.0,3.19,-3.28,-5.16,SeDPP-F,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)[se]5)=C4C(=O)N3C)[se]2)o1,1,0.0,0,0.0,0.87,-3.32,-5.04
10.1002/adfm.202104881,TDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.0,3.19,-3.28,-5.16,SeDPP-T,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)[se]5)=C4C(=O)N3C)[se]2)s1,1,0.0,0,0.0,1.7,-3.33,-5.04
10.1002/adfm.202104881,TDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.0,3.19,-3.28,-5.16,SeDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)[se]4)=C3C(=O)N2C)[se]1,1,0.0,0,0.0,2.57,-3.36,-5.05
10.1002/adfm.202104881,SeDPP-F,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)[se]5)=C4C(=O)N3C)[se]2)o1,1,0.0,0,0.0,0.87,-3.32,-5.04,SeDPP-T,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)[se]5)=C4C(=O)N3C)[se]2)s1,1,0.0,0,0.0,1.7,-3.33,-5.04
10.1002/adfm.202104881,SeDPP-F,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)[se]5)=C4C(=O)N3C)[se]2)o1,1,0.0,0,0.0,0.87,-3.32,-5.04,SeDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)[se]4)=C3C(=O)N2C)[se]1,1,0.0,0,0.0,2.57,-3.36,-5.05
10.1002/adfm.202104881,SeDPP-T,*c1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(*)[se]5)=C4C(=O)N3C)[se]2)s1,1,0.0,0,0.0,1.7,-3.33,-5.04,SeDPP-Se,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)[se]4)=C3C(=O)N2C)[se]1,1,0.0,0,0.0,2.57,-3.36,-5.05
10.1002/adfm.202201903,PAQM-DFBTA,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4c(F)c(F)c(*)c5nn(C)nc45)s3)nc2OC)s1,1,0.0,0,0.0,0.71,-3.61,-5.12,PAQM-TPD,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4sc(*)c5c4C(=O)N(C)C5=O)s3)nc2OC)s1,1,0.0,0,0.0,0.72,-3.81,-5.24
10.1002/adfm.202201903,PAQM-DFBTA,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4c(F)c(F)c(*)c5nn(C)nc45)s3)nc2OC)s1,1,0.0,0,0.0,0.71,-3.61,-5.12,PAQM-BT,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4ccc(*)c5nsnc45)s3)nc2OC)s1,1,0.0,0,0.0,5.1,-3.84,-5.14
10.1002/adfm.202201903,PAQM-DFBTA,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4c(F)c(F)c(*)c5nn(C)nc45)s3)nc2OC)s1,1,0.0,0,0.0,0.71,-3.61,-5.12,PAQM-BSe,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4ccc(*)c5n[se]nc45)s3)nc2OC)s1,1,0.0,0,0.0,0.52,-3.96,-5.17
10.1002/adfm.202201903,PAQM-DFBTA,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4c(F)c(F)c(*)c5nn(C)nc45)s3)nc2OC)s1,1,0.0,0,0.0,0.71,-3.61,-5.12,PAQM-DFBT,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4c(F)c(F)c(*)c5nsnc45)s3)nc2OC)s1,1,0.0,0,0.0,4.11,-3.88,-5.21
10.1002/adfm.202201903,PAQM-DFBTA,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4c(F)c(F)c(*)c5nn(C)nc45)s3)nc2OC)s1,1,0.0,0,0.0,0.71,-3.61,-5.12,PAQM-IID,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc(/C=c4\nc(OC)/c(=C/c5ccc(*)s5)nc4OC)s3)ccc21,1,0.0,1,0.0,1.48,-3.77,-5.16
10.1002/adfm.202201903,PAQM-TPD,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4sc(*)c5c4C(=O)N(C)C5=O)s3)nc2OC)s1,1,0.0,0,0.0,0.72,-3.81,-5.24,PAQM-BT,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4ccc(*)c5nsnc45)s3)nc2OC)s1,1,0.0,0,0.0,5.1,-3.84,-5.14
10.1002/adfm.202201903,PAQM-TPD,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4sc(*)c5c4C(=O)N(C)C5=O)s3)nc2OC)s1,1,0.0,0,0.0,0.72,-3.81,-5.24,PAQM-BSe,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4ccc(*)c5n[se]nc45)s3)nc2OC)s1,1,0.0,0,0.0,0.52,-3.96,-5.17
10.1002/adfm.202201903,PAQM-TPD,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4sc(*)c5c4C(=O)N(C)C5=O)s3)nc2OC)s1,1,0.0,0,0.0,0.72,-3.81,-5.24,PAQM-DFBT,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4c(F)c(F)c(*)c5nsnc45)s3)nc2OC)s1,1,0.0,0,0.0,4.11,-3.88,-5.21
10.1002/adfm.202201903,PAQM-TPD,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4sc(*)c5c4C(=O)N(C)C5=O)s3)nc2OC)s1,1,0.0,0,0.0,0.72,-3.81,-5.24,PAQM-IID,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc(/C=c4\nc(OC)/c(=C/c5ccc(*)s5)nc4OC)s3)ccc21,1,0.0,1,0.0,1.48,-3.77,-5.16
10.1002/adfm.202201903,PAQM-BT,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4ccc(*)c5nsnc45)s3)nc2OC)s1,1,0.0,0,0.0,5.1,-3.84,-5.14,PAQM-BSe,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4ccc(*)c5n[se]nc45)s3)nc2OC)s1,1,0.0,0,0.0,0.52,-3.96,-5.17
10.1002/adfm.202201903,PAQM-BT,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4ccc(*)c5nsnc45)s3)nc2OC)s1,1,0.0,0,0.0,5.1,-3.84,-5.14,PAQM-DFBT,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4c(F)c(F)c(*)c5nsnc45)s3)nc2OC)s1,1,0.0,0,0.0,4.11,-3.88,-5.21
10.1002/adfm.202201903,PAQM-BT,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4ccc(*)c5nsnc45)s3)nc2OC)s1,1,0.0,0,0.0,5.1,-3.84,-5.14,PAQM-IID,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc(/C=c4\nc(OC)/c(=C/c5ccc(*)s5)nc4OC)s3)ccc21,1,0.0,1,0.0,1.48,-3.77,-5.16
10.1002/adfm.202201903,PAQM-BSe,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4ccc(*)c5n[se]nc45)s3)nc2OC)s1,1,0.0,0,0.0,0.52,-3.96,-5.17,PAQM-DFBT,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4c(F)c(F)c(*)c5nsnc45)s3)nc2OC)s1,1,0.0,0,0.0,4.11,-3.88,-5.21
10.1002/adfm.202201903,PAQM-BSe,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4ccc(*)c5n[se]nc45)s3)nc2OC)s1,1,0.0,0,0.0,0.52,-3.96,-5.17,PAQM-IID,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc(/C=c4\nc(OC)/c(=C/c5ccc(*)s5)nc4OC)s3)ccc21,1,0.0,1,0.0,1.48,-3.77,-5.16
10.1002/adfm.202201903,PAQM-DFBT,*c1ccc(/C=c2\nc(OC)/c(=C/c3ccc(-c4c(F)c(F)c(*)c5nsnc45)s3)nc2OC)s1,1,0.0,0,0.0,4.11,-3.88,-5.21,PAQM-IID,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc(/C=c4\nc(OC)/c(=C/c5ccc(*)s5)nc4OC)s3)ccc21,1,0.0,1,0.0,1.48,-3.77,-5.16
10.1002/adfm.202210846,PFIDTO-T,*c1ccc(-c2sc3c(c2C)c(=O)c2c(F)c4c(c(F)c23)c(=O)c2c(C)c(*)sc24)s1,1,0.0,0,0.27,0.0,-3.81,-5.81,PFIDTO-Se,*c1ccc(-c2sc3c(c2C)c(=O)c2c(F)c4c(c(F)c23)c(=O)c2c(C)c(*)sc24)[se]1,1,0.0,0,1.01,0.0,-3.84,-5.75
